id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.NPLL32,FPKM.NPLL32,cov.NPLL34,FPKM.NPLL34,cov.NPLL44,FPKM.NPLL44,cov.NPLL46,FPKM.NPLL46,cov.NPLL56,FPKM.NPLL56,cov.NPLL61,FPKM.NPLL61,cov.NPSL15,FPKM.NPSL15,cov.NPSL24,FPKM.NPSL24,cov.NPSL29,FPKM.NPSL29,cov.NPSL36,FPKM.NPSL36,cov.NPSL50,FPKM.NPSL50,cov.NPSL58,FPKM.NPSL58,cov.PLL20,FPKM.PLL20,cov.PLL31,FPKM.PLL31,cov.PLL43,FPKM.PLL43,cov.PLL55,FPKM.PLL55,cov.PLL59,FPKM.PLL59,cov.PLL62,FPKM.PLL62,cov.PSL13,FPKM.PSL13,cov.PSL16,FPKM.PSL16,cov.PSL35,FPKM.PSL35,cov.PSL49,FPKM.PSL49,cov.PSL53,FPKM.PSL53,cov.PSL63,FPKM.PSL63
61185,transcript,0.9078038,0.01011597,0.4260304,NC_052348.1,+,20297182,20334339,rna-XM_038981583.1,7,2624,gene-LOC120034911,LOC120034911,0.023658,0.062311,0,0,0.227318,0.158081,0.028061,0.084919,0,0,0.095033,0.213134,0,0,0,0,0.02575,0.062999,0,0,0,0,0.023043,0.01983,0.262264,0.481184,0,0,0,0,0,0,0,0,0.168468,0.350804,0.106495,0.214273,0,0,0,0,0,0,0.082513,0.149265,0,0
61190,transcript,0.9310922,0.001058238,0.3897449,NC_052348.1,+,20327029,20334339,rna-XM_038981587.1,5,2206,gene-LOC120034911,LOC120034911,0.031873,0.083948,0,0,0.117925,0.082007,0,0,0,0,0.067436,0.151241,0,0,0,0,0,0,0,0,0,0,0.141866,0.122085,0.118323,0.217091,0,0,0,0,0.047667,0.125521,0.036519,0.104939,0.081071,0.168816,0,0,0.062023,0.108365,0,0,0,0,0.011502,0.020807,0,0
6121,transcript,0.8851645,0.001858713,0.3897449,NC_052309.1,-,18314184,18384669,rna-XM_038989872.1,14,7384,gene-LOC120045045,LOC120045045,0.046046,0.121277,0.038462,0.131458,0.198808,0.138254,0.024377,0.073771,0.040222,0.121951,0.101165,0.226887,0.009751,0.066818,0,0,0.115655,0.282957,0.043743,0.109175,0.014491,0.069177,0.160369,0.138008,0.340353,0.624456,0.048483,0.114376,0.03169,0.059534,0.036566,0.096289,0.079158,0.227465,0.39958,0.832054,0.082476,0.165945,0.156284,0.273055,0.060943,0.132609,0,0,0.16441,0.297415,0.053629,0.100982
61227,transcript,1.424792,0.01549545,0.469222,NC_052348.1,+,20509042,20518011,rna-XM_038981771.1,11,2166,gene-LOC120035022,LOC120035022,0.173807,0.457778,0.119567,0.408665,2.46699,1.715584,0.495094,1.49827,0.786402,2.384325,0.759105,1.702474,0.132041,0.904799,0.588181,2.263075,0.679013,1.661248,0.478763,1.19491,0.628448,3.000061,6.871237,5.913143,0.724679,1.329591,0.608461,1.435423,0.235688,0.44277,0.354676,0.933967,0.307248,0.882894,0.494624,1.029966,0.793553,1.596665,0.908247,1.586865,1.33742,2.910157,0.366574,1.237744,1.404432,2.540597,1.610456,3.032456
61246,transcript,1.586488,0.01127394,0.4406874,NC_052348.1,+,21720187,21725684,rna-XM_038981796.1,4,1483,gene-paip2b,paip2b,15.46575,40.73414,14.21207,48.57504,51.91916,36.1054,22.54212,68.21774,23.39155,70.92182,18.97775,42.56212,13.96201,95.67344,19.40695,74.66984,18.13554,44.36975,32.37909,80.81267,15.95936,76.18618,48.98286,42.15291,13.84457,25.40106,15.16664,35.77969,25.4091,47.73428,34.62582,91.17999,16.57046,47.61616,9.508987,19.80076,17.76635,35.74672,16.30367,28.48534,30.70783,66.81867,36.13351,122.0055,48.26837,87.3168,47.20249,88.88134
61265,transcript,0.9521797,0.01851419,0.4844978,NC_052348.1,+,22136121,22157798,rna-XM_038981679.1,6,1437,gene-LOC120034959,LOC120034959,0,0,0.027557,0.094186,0,0,0,0,0,0,0.027557,0.061803,0,0,0,0,0,0,0,0,0,0,0,0,0.075157,0.137893,0.074129,0.174878,0,0,0.05261,0.138538,0,0,0,0,0,0,0,0,0.042171,0.091762,0,0,0,0,0,0
61281,transcript,1.081931,0.04674219,0.5159259,NC_052348.1,-,22545500,22558310,rna-XM_038981729.1,4,2583,gene-LOC120034997,LOC120034997,0.055362,0.145814,0.028752,0.098271,0.415731,0.289106,0.032391,0.098023,0.037166,0.112685,0.068525,0.153684,0.029888,0.204805,0.020906,0.080438,0.068138,0.166704,0.048858,0.121941,0.062524,0.298475,0.253246,0.217935,0.081765,0.150017,0,0,0,0,0,0,0.027875,0.0801,0.090592,0.188642,0.096864,0.194895,0.104607,0.182767,0.28494,0.620015,0.044212,0.149283,0.072474,0.131104,0.159919,0.301124
61295,transcript,0.9689203,0.03255834,0.5159259,NC_052348.1,+,22639148,22641499,rna-XM_038982003.1,4,1422,gene-LOC120035179,LOC120035179,0,0,0,0,0.075949,0.052816,0,0,0,0,0.046414,0.104094,0,0,0,0,0.029536,0.072262,0,0,0,0,0.088608,0.076253,0.088139,0.161711,0,0,0,0,0,0,0,0,0.063291,0.131792,0,0,0.071496,0.124916,0,0,0,0,0,0,0,0
61300,transcript,0.9939523,0.02212966,0.5013313,NC_052348.1,-,22860824,22863410,rna-XM_038981823.1,1,2586,gene-LOC120035061,LOC120035061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232,0.00579,0,0,0.004215,0.003627,0.021229,0.038949,0,0,0,0,0,0,0,0,0.009281,0.019326,0,0,0.008585,0.014999,0,0,0,0,0,0,0,0
61310,transcript,0.987619,0.04129894,0.5159259,NW_024057675.1,+,521258,534682,rna-XM_038982029.1,2,2708,gene-LOC120035240,LOC120035240,0,0,0.003471,0.011863,0.034564,0.024036,0,0,0,0,0.019941,0.044722,0,0,0,0,0.017725,0.043365,0,0,0,0,0.007976,0.006864,0.026588,0.048782,0,0,0,0,0.013294,0.035007,0,0,0.006647,0.013841,0,0,0.019941,0.03484,0,0,0,0,0,0,0,0
61311,transcript,0.9539648,0.02268537,0.5060891,NW_024057675.1,+,545581,553672,rna-XM_038982062.1,2,1658,gene-LOC120035268,LOC120035268,0,0,0.021713,0.074212,0.075392,0.052429,0,0,0,0,0.065139,0.14609,0,0,0,0,0.034907,0.085402,0.013028,0.032516,0,0,0.078709,0.067734,0.141134,0.258943,0,0,0.035283,0.066284,0.054282,0.142941,0,0,0.043426,0.090427,0.045597,0.091743,0.043426,0.075873,0.043426,0.094493,0,0,0,0,0,0
61317,transcript,0.9862954,0.00917598,0.4245267,NW_024057675.1,-,682683,694320,rna-XM_038982045.1,4,3329,gene-LOC120035253,LOC120035253,0,0,0,0,0.027035,0.018801,0,0,0,0,0.016221,0.036379,0,0,0,0,0,0,0,0,0,0,0,0,0.028517,0.052321,0,0,0,0,0,0,0,0,0.027035,0.056296,0,0,0.029501,0.051543,0.016221,0.035296,0,0,0,0,0,0
61320,transcript,0.9883085,0.04367657,0.5159259,NW_024057675.1,-,703258,706548,rna-XM_038982051.1,3,2407,gene-LOC120035257,LOC120035257,0,0,0,0,0.024041,0.016718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042459,0.077901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61327,transcript,0.9771532,0.01323585,0.4548668,NW_024057675.1,+,782523,793490,rna-XM_038982035.1,4,1334,gene-LOC120035245,LOC120035245,0,0,0,0,0.029235,0.02033,0,0,0,0,0.02024,0.045393,0,0,0,0,0.029235,0.071525,0,0,0,0,0,0,0.066117,0.121307,0,0,0,0,0,0,0.010624,0.030529,0.026987,0.056196,0,0,0.024738,0.043222,0,0,0,0,0,0,0,0
61328,transcript,0.9630441,0.0216992,0.498541,NW_024057675.1,+,800398,816394,rna-XM_038982054.1,3,2762,gene-LOC120035259,LOC120035259,0,0,0,0,0.043447,0.030214,0,0,0,0,0.039102,0.087696,0,0,0.004345,0.016718,0.013034,0.031889,0,0,0,0,0,0,0.140188,0.257207,0,0,0,0,0,0,0,0,0.013034,0.027141,0,0,0.043447,0.075909,0,0,0,0,0,0,0,0
61340,transcript,1.238445,0.02618176,0.5159259,NW_024057675.1,+,985129,993579,rna-XM_038982039.1,6,1214,gene-LOC120035249,LOC120035249,0.061567,0.162157,0.238111,0.813833,0.301923,0.209962,0.250824,0.759052,0.096746,0.293328,0.141924,0.318298,0.164003,1.123816,0.122487,0.471279,0.114042,0.279011,0.446952,1.115516,0.31257,1.492135,1.170949,1.007677,0.212638,0.390133,0.339721,0.801437,0.20972,0.393986,0.259473,0.683269,0.09394,0.269942,0.307316,0.63993,0.125818,0.253152,0.201092,0.351342,0.520319,1.132187,0.378475,1.277928,0.391297,0.707851,0.584373,1.100363
61353,transcript,0.7548354,0.04803438,0.5159259,NW_024057679.1,+,84618,88311,rna-XR_005474137.1,3,169,gene-LOC120035277,LOC120035277,0,0,0,0,0.852071,0.592544,0,0,0,0,0.840237,1.884431,0,0,0,0,0.426035,1.042322,0,0,0,0,2.322485,1.998648,2.02071,3.707459,0,0,0,0,0,0,0,0,1.491124,3.104998,0,0,0.745562,1.302626,0.745562,1.622305,0,0,0,0,0,0
6137,transcript,0.7240146,0.008009037,0.4197152,NC_052309.1,-,18556922,18562539,rna-XM_038989881.1,8,2941,gene-LOC120045050,LOC120045050,0.261101,0.687696,0.528808,1.807398,3.013302,2.095498,0.590305,1.786401,0.554553,1.681372,1.259767,2.825327,0.091806,0.629092,0.517538,1.991271,1.077449,2.636047,0.026655,0.066526,0.297211,1.418815,2.060899,1.773537,1.315891,2.414306,1.310807,3.092331,0.668767,1.256365,0.612578,1.613099,0.439306,1.26237,2.04611,4.260656,0.535185,1.076817,0.933368,1.630755,1.139236,2.478919,0.23244,0.784838,1.033655,1.869867,0.647047,1.218376
6145,transcript,1.824715,0.02384043,0.5096573,NC_052309.1,-,18639544,18642708,rna-XR_005476534.1,4,1056,gene-LOC120044252,LOC120044252,0.179014,0.471492,2.514071,8.592773,4.103056,2.85333,2.492455,7.542752,0.894512,2.712108,1.802909,4.043452,1.520833,10.42137,1.048389,4.033764,1.847177,4.519236,6.065362,15.1381,2.108437,10.06518,6.874616,5.916051,0.135417,0.248454,1.638826,3.866162,2.987325,5.612076,3.927709,10.34282,0.477273,1.371471,0.540828,1.126177,0.895224,1.801232,1.46136,2.553249,1.337266,2.909822,2.486923,8.397145,2.745257,4.966131,3.114325,5.864211
61490,transcript,0.9748117,0.02281131,0.5062141,NW_024057731.1,-,265991,300782,rna-XM_038982166.1,2,2834,gene-LOC120035393,LOC120035393,0,0,0.00741,0.025326,0.066949,0.046557,0.004658,0.014096,0,0,0.006293,0.014114,0,0,0,0,0.01579,0.038631,0.007218,0.018015,0,0,0.019054,0.016397,0.087862,0.161203,0.011644,0.027469,0.006657,0.012506,0.014306,0.037672,0.008892,0.025552,0.038991,0.081192,0.011433,0.023004,0.063626,0.111166,0.022018,0.04791,0,0,0,0,0.017784,0.033487
61495,transcript,1.259984,0.04133053,0.5159259,NW_024057731.1,-,357003,378126,rna-XM_038982152.1,5,2081,gene-chst12a,chst12a,0.119654,0.315148,0,0,0.524831,0.364976,0.162902,0.49298,0.275348,0.834839,0.51802,1.161783,0,0,0.241711,0.930003,0.568957,1.391989,0.255166,0.636851,0.345507,1.649368,1.034224,0.890017,0.080507,0.147709,0.142517,0.336212,0.345026,0.648176,0.223931,0.589676,0.380106,1.092256,0.156362,0.325596,0.397886,0.800565,0.772705,1.350049,0.432484,0.941063,0.117664,0.397295,0.516579,0.934484,0.617492,1.162725
61687,transcript,0.9183842,0.01345617,0.455486,NW_024057749.1,-,57902,83481,rna-XM_038982201.1,9,8310,gene-LOC120035604,LOC120035604,0.006498,0.017115,0,0,0.209065,0.145387,0.008664,0.026219,0.014019,0.042505,0.079001,0.177179,0.013249,0.090788,0.004332,0.016668,0.086041,0.210505,0.018014,0.04496,0,0,0.054392,0.046808,0.316366,0.580446,0.01343,0.031683,0.026426,0.049645,0.021661,0.05704,0.028039,0.080572,0.265126,0.552077,0.05373,0.108107,0.17846,0.3118,0.023767,0.051716,0.006137,0.020722,0.127497,0.23064,0.020096,0.03784
61690,transcript,1.6425,0.01387307,0.4576133,NW_024057753.1,+,73241,101769,gene-LOC120035609,8,1319,gene-LOC120035609,LOC120035609,67.62698,178.118,58.02237,198.313,153.417,106.6886,50.79361,153.7133,36.24261,109.8855,56.54012,126.8047,22.36619,153.2623,26.2071,100.834,51.46367,125.9091,189.1285,472.0323,75.96463,362.6371,513.3672,441.7857,49.37907,90.5973,100.7556,237.6929,38.87301,73.02797,46.39447,122.1703,34.76421,99.89692,68.68456,143.0233,67.30363,135.418,97.7294,170.7502,95.35329,207.4839,83.38704,281.558,81.05217,146.6222,122.6531,230.9534
61723,transcript,0.9801933,0.01765796,0.4778454,NW_024057760.1,-,41034,46271,rna-XM_038982220.1,14,2357,gene-LOC120035642,LOC120035642,0,0,0,0,0,0,0,0,0,0,0.031131,0.069819,0,0,0,0,0.015755,0.038546,0,0,0,0,0.009763,0.008402,0.020213,0.037085,0,0,0,0,0,0,0,0,0.046578,0.09699,0,0,0,0,0,0,0,0,0,0,0,0
61755,transcript,1.529696,0.01093021,0.4367139,NW_024057774.1,-,20058,44178,rna-XM_038982244.1,9,1806,gene-LOC120035676,LOC120035676,15.49723,40.81707,11.18605,38.23248,35.67608,24.80971,19.32641,58.48624,20.98118,63.61371,12.77076,28.64148,8.230343,56.39769,17.67303,67.99847,12.27768,30.03813,18.56202,46.32761,17.39397,83.03465,68.23921,58.72425,12.07171,22.14833,22.62846,53.38291,17.47702,32.83284,17.46761,45.99737,12.2691,35.25596,9.928572,20.67447,12.99557,26.14768,16.94546,29.60664,23.6232,51.40287,22.73007,76.74853,35.46373,64.15339,44.34662,83.5038
61783,transcript,0.9023892,0.01533565,0.4689399,NW_024057786.1,+,132523,141410,rna-XM_038982286.1,6,1773,gene-LOC120035719,LOC120035719,0.21758,0.573069,0.066892,0.228628,0.207765,0.144483,0.027266,0.082513,0.063395,0.19221,0.094556,0.212064,0.01489,0.102032,0.01692,0.065101,0.113338,0.277289,0.073999,0.184689,0.016244,0.077545,0.182409,0.156975,0.27149,0.498111,0.051857,0.122336,0.057304,0.107653,0.071259,0.187646,0.013955,0.0401,0.277709,0.578279,0.043147,0.086814,0.23466,0.409992,0.08204,0.178515,0.039932,0.134831,0.081542,0.147508,0.045093,0.084909
61788,transcript,0.9213565,0.003151176,0.3897449,NW_024057786.1,-,236673,254609,rna-XM_038982291.1,6,1797,gene-LOC120035724,LOC120035724,0.069013,0.181769,0.00985,0.033666,0.138749,0.096488,0.025376,0.076794,0.028367,0.086007,0.117969,0.264574,0,0,0,0,0.098907,0.241982,0.025258,0.06304,0.011599,0.055371,0.156119,0.13435,0.139054,0.255127,0.022037,0.051988,0.025876,0.048611,0.067167,0.176871,0.032191,0.092503,0.173228,0.360716,0.055259,0.111184,0.097854,0.170968,0.047078,0.102439,0,0,0.049638,0.089794,0,0
61798,transcript,0.9485595,0.03140568,0.5159259,NW_024057786.1,-,525108,533949,rna-XM_038982277.1,4,1171,gene-LOC120035713,LOC120035713,0.05724,0.15076,0,0,0.045944,0.03195,0,0,0.012297,0.037284,0.058241,0.130619,0,0,0.043809,0.168559,0.06456,0.15795,0.009137,0.022804,0,0,0.063743,0.054855,0.16422,0.301299,0.024594,0.05802,0,0,0.017336,0.045651,0,0,0.1274,0.265288,0.015352,0.030889,0.073649,0.128678,0.012297,0.026758,0,0,0.02152,0.038929,0.01187,0.022351
61810,transcript,0.9298692,0.007769453,0.4197152,NW_024057786.1,+,726205,733535,rna-XM_038982270.1,7,1932,gene-LOC120035708,LOC120035708,0.024756,0.065203,0,0,0.167794,0.116687,0.009317,0.028195,0,0,0.084275,0.189007,0,0,0.006205,0.023874,0.064138,0.156918,0.028106,0.070148,0,0,0.102973,0.088615,0.254118,0.466238,0,0,0,0,0.01118,0.02944,0,0,0.155733,0.324286,0.026615,0.053551,0.075914,0.132635,0.039493,0.085935,0.018427,0.062219,0,0,0,0
61813,transcript,0.9061555,0.04029589,0.5159259,NW_024057786.1,-,837606,844409,rna-XM_038982267.1,6,1833,gene-LOC120035706,LOC120035706,0.068058,0.179253,0,0,0.180177,0.125298,0.010475,0.0317,0.023568,0.071457,0.281358,0.631012,0,0,0,0,0.108574,0.265633,0.05832,0.145557,0,0,0.32856,0.282747,0.288728,0.529738,0.008074,0.019047,0.018167,0.034129,0.119882,0.315685,0.013216,0.037977,0.192655,0.401169,0.091107,0.183311,0.072613,0.126867,0.170727,0.371493,0,0,0.051008,0.092273,0.03988,0.075093
61816,transcript,0.9001544,0.02705881,0.5159259,NW_024057786.1,+,913847,921308,rna-XM_038982287.1,6,1770,gene-LOC120035721,LOC120035721,0.160048,0.421539,0.020048,0.068521,0.378442,0.263175,0.031461,0.095208,0.044294,0.134297,0.229159,0.513944,0.028644,0.19628,0.01678,0.064562,0.146352,0.358059,0.019112,0.0477,0.005919,0.028256,0.310831,0.26749,0.381687,0.700293,0.053955,0.127285,0,0,0.033132,0.087246,0.053559,0.153905,0.29021,0.60431,0.126691,0.254908,0.287926,0.503057,0.099161,0.215769,0.013672,0.046164,0.131743,0.238321,0.034883,0.065684
61825,transcript,0.7392339,0.04817471,0.5159259,NW_024057791.1,+,2910,13927,rna-XM_038982301.1,10,2137,gene-LOC120035741,LOC120035741,0,0,0,0,1.365232,0.949404,0,0,0.067384,0.204304,0.331774,0.744082,0,0,0.033692,0.129633,0.298527,0.730365,0,0,0,0,0.542583,0.466928,1.921619,3.525653,0.075573,0.178285,0.016846,0.031647,0.050538,0.133081,0.26754,0.768791,2.94876,6.140263,0.425831,0.856792,1.189752,2.078702,0.227422,0.494859,0,0,1.019911,1.845004,0.176883,0.333067
61925,transcript,0.8173005,0.01142606,0.442872,NW_024057802.1,-,26136,67910,rna-XM_038982317.1,39,7039,gene-LOC120035845,LOC120035845,0.141924,0.373804,0.152081,0.519793,0.408865,0.284331,0.141782,0.429066,0.091774,0.278253,0.279443,0.626717,0.030047,0.205894,0.115997,0.446308,0.218568,0.53474,0.106407,0.265574,0.053488,0.255339,1.213453,1.044255,0.845779,1.551777,0.32874,0.775532,0.12999,0.244203,0.167424,0.440877,0.11969,0.343936,1.481694,3.085361,0.094991,0.191126,0.360705,0.630214,0.358503,0.780084,0.096747,0.326668,0.688024,1.244626,0.183989,0.346448
6195,transcript,0.9102281,0.02653923,0.5159259,NC_052309.1,-,20476519,20502607,rna-XM_038989907.1,34,5555,gene-LOC120045064,LOC120045064,0.094602,0.249166,0,0,0.186448,0.129659,0.106031,0.320875,0.130787,0.396539,0.068951,0.154639,0,0,0.022682,0.087271,0.054455,0.133228,0.087117,0.217429,0,0,0.064806,0.05577,0.121962,0.223767,0.106007,0.250082,0.132673,0.249243,0.123132,0.324243,0.025743,0.073974,0.145545,0.303071,0.041764,0.084031,0.09156,0.159971,0.087309,0.18998,0,0,0.169577,0.306762,0.129433,0.24372
61951,transcript,0.9192735,0.02960787,0.5159259,NW_024057814.1,-,63005,84695,rna-XM_038982332.1,7,678,gene-LOC120035869,LOC120035869,0,0,0,0,0,0,0,0,0,0,0.202791,0.454807,0,0,0,0,0,0,0,0,0,0,0,0,0.219951,0.403551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61957,transcript,1.654101,0.0322788,0.5159259,NW_024057815.1,+,2866,8989,rna-XM_038982338.1,3,768,gene-LOC120035872,LOC120035872,2.568359,6.764621,2.483724,8.489051,12.28125,8.540576,10.61914,32.136,8.860677,26.86506,5.104167,11.44731,4.90625,33.61964,7.102865,27.32886,5.18099,12.67562,5.619141,14.02441,2.953776,14.10062,13.50781,11.62434,3.174795,5.824894,5.367838,12.66329,6.527345,12.26246,10.51823,27.6976,3.310547,9.513042,1.74987,3.64379,4.248047,8.547265,11.51497,20.11865,7.451823,16.21478,13.40169,45.25109,8.155599,14.75336,11.91602,22.43762
6196,transcript,0.8713508,0.008232726,0.4197152,NC_052309.1,-,20508703,20526523,rna-XM_038989909.1,13,2477,gene-LOC120045065,LOC120045065,0,0,0.029067,0.099347,0.551077,0.383228,0,0,0,0,0.086799,0.194667,0,0,0.029067,0.111838,0.109003,0.266683,0,0,0,0,0.145337,0.125072,0.570552,1.046809,0.042966,0.101361,0.05652,0.10618,0.079128,0.208367,0.108599,0.312065,0.188534,0.392588,0.065402,0.131592,0.2314,0.404296,0.115866,0.252118,0,0,0.078724,0.142411,0.035718,0.067256
61966,transcript,0.9866941,0.01459064,0.4617232,NW_024057820.1,+,146847,152124,rna-XM_038982346.1,4,1299,gene-LOC120035881,LOC120035881,0,0,0,0,0.039023,0.027137,0,0,0,0,0.017552,0.039365,0,0,0,0,0.014781,0.036163,0,0,0,0,0.017552,0.015105,0.037433,0.068679,0,0,0,0,0,0,0,0,0.017552,0.036549,0,0,0.014781,0.025825,0,0,0,0,0.005543,0.010027,0,0
61973,transcript,0.7841287,0.01189885,0.4462843,NW_024057824.1,-,67436,80267,rna-XM_038982352.1,9,1228,gene-LOC120035888,LOC120035888,0,0,0,0,0.435668,0.30297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260586,0.224251,0.781759,1.434317,0,0,0,0,0,0,0.232085,0.666909,0.904723,1.883923,0,0,0.468241,0.818098,0.145765,0.317177,0,0,0,0,0,0
61978,transcript,0.9991031,0.0003091465,0.3897449,NW_024057827.1,+,66885,71348,rna-XM_038982356.1,1,4463,gene-LOC120035894,LOC120035894,0,0,0,0,0.000784,0.000545,0,0,0,0,0.000807,0.00181,0,0,0,0,0,0,0,0,0,0,0,0,0.001815,0.00333,0,0,0,0,0,0,0,0,0.000807,0.00168,0,0,0,0,0,0,0,0,0,0,0,0
61996,transcript,0.8196948,0.007697053,0.4197152,NW_024057839.1,+,45265,49581,rna-XM_038982375.1,3,2976,gene-LOC120035908,LOC120035908,0.018145,0.047791,0,0,0.487601,0.339085,0.03629,0.109822,0,0,0.257628,0.577792,0,0,0.013926,0.053581,0.048051,0.11756,0,0,0,0,0.362327,0.311806,0.568271,1.042624,0.030242,0.071344,0,0,0,0,0.132728,0.381401,0.758511,1.579463,0.042339,0.085188,0.397177,0.693937,0.072077,0.156836,0,0,0.245464,0.444041,0.084509,0.159129
620,transcript,1.066001,0.01541842,0.4689399,NC_052307.1,-,21505929,21566776,rna-XM_039015149.1,9,5973,gene-LOC120064518,LOC120064518,0.035995,0.094805,0.053909,0.184254,0.235058,0.163463,0.036163,0.109438,0.072158,0.218779,0.080864,0.181357,0.023941,0.164054,0.059769,0.229966,0.047882,0.117146,0.078018,0.19472,0.04805,0.229379,0.370835,0.319127,0.078353,0.143757,0.012054,0.028437,0.036163,0.067937,0.030136,0.079357,0.012054,0.034638,0.024025,0.050028,0.075004,0.150911,0.080362,0.140406,0.101791,0.221492,0.071488,0.241381,0.04152,0.075109,0.084212,0.15857
62000,transcript,0.6125204,0.04747171,0.5159259,NW_024057842.1,+,3918,19784,rna-XM_038982388.1,11,2173,gene-LOC120035913,LOC120035913,0,0,0,0,4.782384,3.325746,0,0,0,0,2.766712,6.20501,0,0,0,0,0,0,0,0,0,0,2.181704,1.877497,0.351419,0.644759,0,0,0,0,0,0,0,0,2.15242,4.482028,0,0,0,0,0,0,0,0,0,0,0,0
62013,transcript,0.8868506,0.04365337,0.5159259,NW_024057842.1,+,347632,372079,rna-XM_038982385.1,14,1481,gene-LOC120035912,LOC120035912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685582,1.257858,0,0,0,0,0,0,0,0,0.017798,0.037061,0,0,0,0,0,0,0,0,0,0,0,0
62020,transcript,0.9689274,0.006519497,0.4110117,NW_024057846.1,+,40370,54338,rna-XM_038982401.1,2,1465,gene-LOC120035925,LOC120035925,0,0,0,0,0.053242,0.037025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016382,0.014098,0.086416,0.15855,0,0,0,0,0,0,0.014744,0.042368,0.063481,0.132188,0,0,0.040029,0.069938,0.008874,0.019309,0,0,0.031741,0.057419,0,0
62025,transcript,0.9524796,0.03153719,0.5159259,NW_024057848.1,+,54967,59470,rna-XM_038982407.1,10,2119,gene-LOC120035929,LOC120035929,0,0,0,0,0.085958,0.059777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17276,0.316968,0,0,0,0,0.04092,0.107754,0,0,0,0,0.016129,0.032452,0,0,0,0,0,0,0,0,0,0
62032,transcript,0.9861827,0.04934427,0.5159259,NW_024057851.1,-,56615,81946,rna-XM_038982414.1,20,4499,gene-LOC120035934,LOC120035934,0,0,0,0,0.032007,0.022258,0,0,0,0,0.004445,0.009969,0,0,0.008002,0.030788,0.01213,0.029677,0,0,0,0,0,0,0.041724,0.076552,0,0,0,0,0,0,0,0,0.048925,0.101878,0.008002,0.0161,0.025148,0.043938,0.009558,0.020798,0,0,0.008002,0.014476,0,0
62045,transcript,0.9545109,0.03308089,0.5159259,NW_024057855.1,-,26847,45315,gene-LOC120035943,23,3388,gene-LOC120035943,LOC120035943,0,0,0,0,0.139596,0.097077,0,0,0,0,0.072107,0.161717,0,0,0.010331,0.039749,0.04206,0.102902,0,0,0,0,0.090171,0.077598,0.135183,0.248024,0,0,0,0,0,0,0.015939,0.045802,0.13999,0.291504,0.042355,0.08522,0.093861,0.163991,0.015939,0.034682,0,0,0.037043,0.06701,0,0
62046,transcript,1.288727,0.006373525,0.4106111,NW_024057855.1,+,48311,65883,rna-XM_038982429.1,9,4146,gene-LOC120035942,LOC120035942,0.777834,2.048683,0.671997,2.2968,4.59203,3.193371,1.109503,3.357616,1.585914,4.808399,1.218765,2.73337,0.418862,2.870214,1.293439,4.976614,1.127241,2.757866,1.212831,3.027018,0.96499,4.606633,5.356699,4.609785,1.271885,2.333566,0.848022,2.000572,1.108876,2.083167,0.990087,2.607191,0.905186,2.601103,1.327882,2.765076,1.661312,3.342636,1.433948,2.505355,2.126519,4.627196,0.989596,3.341391,2.253774,4.077045,2.7711,5.217926
62064,transcript,0.9875583,0.04110175,0.5159259,NW_024057864.1,+,144405,157804,rna-XM_038982458.1,2,2708,gene-LOC120035970,LOC120035970,0,0,0.003471,0.011863,0.035894,0.024961,0,0,0,0,0.019941,0.044722,0,0,0,0,0.017725,0.043365,0,0,0,0,0.007976,0.006864,0.026588,0.048782,0,0,0,0,0.013294,0.035007,0,0,0.006647,0.013841,0,0,0.019941,0.03484,0,0,0,0,0,0,0,0
62065,transcript,0.9466683,0.009559205,0.4260304,NW_024057864.1,+,168745,176746,rna-XM_038982450.1,2,1563,gene-LOC120035963,LOC120035963,0,0,0.023033,0.078724,0.079974,0.055615,0,0,0,0,0.069098,0.154969,0,0,0,0,0.03143,0.076895,0,0,0,0,0.077735,0.066896,0.149712,0.274681,0,0,0.03167,0.059496,0.057582,0.15163,0,0,0.046065,0.095922,0.043762,0.088051,0.046065,0.080484,0.046065,0.100235,0,0,0,0,0,0
62070,transcript,0.9477644,0.03152451,0.5159259,NW_024057864.1,-,281160,289943,rna-XM_038982444.1,4,3262,gene-LOC120035959,LOC120035959,0,0,0,0,0.060239,0.041891,0,0,0,0,0.022072,0.049502,0,0,0,0,0.033109,0.081003,0,0,0,0,0.038627,0.033241,0.251796,0.461978,0,0,0,0,0,0,0,0,0.099019,0.206189,0.017505,0.035221,0.154997,0.270807,0.021919,0.047695,0,0,0.016401,0.029669,0,0
